user_id,email,role,account_status,email_verified,last_login,fleet_manager_id,manager_key_used,manager_email,vehicle_id,vin,registration_number,vehicle_make,vehicle_model,car_type,manufacture_year,vehicle_weight_kg,vehicle_status,insurance_expiry,battery_capacity_kwh,battery_percentage,battery_health_percent,battery_temperature,battery_voltage,charging_cycles,battery_age_months,battery_alert_flag,alert_threshold_percent,motor_speed_rpm,motor_temperature,motor_efficiency,latitude,longitude,speed_kmph,acceleration,distance_travelled_km,trip_duration_min,remaining_range_km,load_weight_kg,start_location,start_latitude,start_longitude,destination,destination_latitude,destination_longitude,route_distance_km,eta_minutes,road_type,traffic_level,weather_condition,charging_stops_en_route,charging_status,charging_station_id,charging_duration_min,charging_cost_rs,energy_consumed_kwh,charger_type,driver_id,driver_income,driver_experience_years,driver_score,harsh_braking_count,sudden_acceleration_count,overspeed_count,cost_per_km,daily_energy_cost,monthly_energy_cost,total_trip_cost,tire_health_percent,last_service_days,maintenance_cost_rs,maintenance_alert,timestamp,day_of_week,month
USR0039,driver039@fleetev.in,Driver,Active,True,2022-12-11 04:00:00,MGR002,MGRKEY002859,manager02@fleetev.in,VH00039,IN64543049,MH89EV3532,Mahindra,Mahindra XEV 9e,SUV,2020,2100,Active,2024-09-14,79,95.7,96,20.3,401.7,797,51,False,20,5784,62.2,97.9,17.852683,78.645186,72.6,-3.11,129.8,228,491.4,163.8,Hyderabad,17.385,78.4867,Jaipur,26.9124,75.7873,197.6,202,Rural,High,Foggy,2,Not Charging,CS0449,0,0,62.08,AC Level 1,DR0039,48509,1,88.9,8,6,12,5.16,436.15,11339.9,669.77,58.4,251,12.63,Battery Service,2023-01-04 04:00:00,Wednesday,January
USR0040,driver040@fleetev.in,Driver,Active,True,2023-01-04 05:00:00,MGR002,MGRKEY002859,manager02@fleetev.in,VH00040,IN54585178,MH62EV5065,BMW,BMW i4,Sedan,2024,2050,Active,2023-11-07,83.9,72.7,88.1,36.4,398.6,359,23,False,20,3069,40.3,89.5,12.530582,77.277329,68.1,0.03,37.5,300,396.5,416.5,Bangalore,12.9716,77.5946,Chennai,13.0827,80.2707,382,170,Rural,Medium,Foggy,0,Not Charging,CS0468,0,0,65.83,AC Level 2,DR0040,30075,13,57.6,12,3,8,14.49,468.62,12184.12,543.38,61.7,248,5382.44,Battery Service,2023-01-04 05:00:00,Wednesday,January
USR0041,driver041@fleetev.in,Driver,Active,True,2022-12-24 07:00:00,MGR003,MGRKEY003328,manager03@fleetev.in,VH00041,IN39854548,MH35EV8541,BYD,BYD Atto 3,SUV,2020,1750,Active,2024-03-04,60.5,15.5,93.8,20.2,386.6,95,13,True,20,1729,58.7,88.1,18.449854,73.727485,84.4,4.87,229.6,258,61,263,Pune,18.5204,73.8567,Surat,21.1702,72.8311,446.2,180,Rural,Low,Rainy,0,Fast Charging,CS0205,96,176.48,53.15,DC Fast Charger,DR0041,111511,1,40.2,12,4,0,2.41,556.8,14476.8,553.34,64,358,6011.52,Motor Check,2023-01-04 07:00:00,Wednesday,January
USR0042,driver042@fleetev.in,Driver,Active,True,2022-12-30 10:00:00,MGR003,MGRKEY003328,manager03@fleetev.in,VH00042,IN63481198,MH52EV5564,MG,MG ZS EV,SUV,2021,1620,Charging,2024-12-22,50.3,50.7,92.2,41.7,381.2,394,1,False,20,5227,82.7,96.9,13.067236,80.509905,2.3,-1.4,18.5,176,165.8,355.1,Chennai,13.0827,80.2707,Surat,21.1702,72.8311,399,178,Rural,Medium,Foggy,2,Not Charging,CS0439,0,0,6.35,Super Charger,DR0042,114065,13,76.4,4,16,1,2.92,64.69,1681.94,54.02,65.1,344,7970.44,Brake Inspection,2023-01-04 10:00:00,Wednesday,January
USR0043,driver043@fleetev.in,Driver,Active,True,2022-12-05 11:00:00,MGR003,MGRKEY003328,manager03@fleetev.in,VH00043,IN54446182,MH13EV2889,Mahindra,Mahindra XEV 9e,SUV,2023,2100,Under Maintenance,2024-04-16,79,90.7,98.9,32.1,383.3,508,28,False,20,1396,71.4,95.3,18.40389,73.637058,12.5,-0.65,216.2,92,465.7,468.1,Pune,18.5204,73.8567,Chandigarh,30.7333,76.7794,362.4,180,Mixed,High,Clear,1,Fast Charging,CS0070,136,255.28,35.99,DC Fast Charger,DR0043,39208,2,95.9,19,2,10,1.58,355.21,9235.46,341.6,86.8,195,5231.36,Software Update,2023-01-04 11:00:00,Wednesday,January
USR0044,driver044@fleetev.in,Driver,Inactive,True,2022-12-31 13:00:00,MGR003,MGRKEY003328,manager03@fleetev.in,VH00044,IN68326160,MH54EV6139,Mahindra,Mahindra BE 6e,Crossover,2022,1980,Charging,2024-01-30,59,87.1,95.2,25.6,349.3,189,15,False,20,730,48.7,94.5,22.809518,88.174699,26.3,4.42,174,75,334,434,Kolkata,22.5726,88.3639,Surat,21.1702,72.8311,299.1,91,Urban,Medium,Foggy,1,Charging,CS0395,93,200.49,49.72,AC Level 2,DR0044,30817,9,46.4,0,17,14,2.65,510.36,13269.36,461.1,64.8,112,3998.66,Brake Inspection,2023-01-04 13:00:00,Wednesday,January
USR0045,driver045@fleetev.in,Driver,Active,True,2023-01-02 14:00:00,MGR003,MGRKEY003328,manager03@fleetev.in,VH00045,IN68526649,MH10EV9518,BMW,BMW i4,Sedan,2021,2050,Active,2024-10-03,83.9,64.1,78.6,36.6,404.1,80,41,True,20,2530,57.6,95.6,20.704613,79.39841,38.3,3.48,174.3,120,349.6,272.8,Nagpur,21.1458,79.0882,Kolkata,22.5726,88.3639,84.8,189,Urban,High,Cloudy,3,Not Charging,CS0377,0,0,65.62,AC Level 2,DR0045,112062,3,83.6,9,5,0,3.84,547.9,14245.4,669.31,83.9,178,6061.71,Brake Inspection,2023-01-04 14:00:00,Wednesday,January
USR0046,driver046@fleetev.in,Driver,Active,True,2022-12-15 15:00:00,MGR003,MGRKEY003328,manager03@fleetev.in,VH00046,IN93638503,MH50EV3041,Kia,Kia EV6,Crossover,2024,1960,Active,2024-09-10,77.4,57.5,82.1,37.4,355.6,1132,51,False,20,797,37.2,96.3,12.609161,77.790556,81.3,3.05,255.7,165,289.3,255.9,Bangalore,12.9716,77.5946,Surat,21.1702,72.8311,152.6,215,Urban,Low,Cloudy,1,Fast Charging,CS0384,50,102.5,2.62,AC Level 1,DR0046,77743,11,62.6,13,5,1,0.09,28.55,742.3,23.01,59,26,938.77,Software Update,2023-01-04 15:00:00,Wednesday,January
USR0047,driver047@fleetev.in,Driver,Active,False,2022-12-15 17:00:00,MGR003,MGRKEY003328,manager03@fleetev.in,VH00047,IN49682169,MH80EV3085,BMW,BMW i4,Sedan,2024,2050,Active,2024-08-11,83.9,40.5,85.8,23.7,397.8,511,5,False,20,973,43.2,93.4,23.418419,77.690331,96.3,4.55,197.6,202,220.9,399.1,Bhopal,23.2599,77.4126,Lucknow,26.8467,80.9462,433.8,104,Mixed,Medium,Foggy,1,Not Charging,CS0006,0,0,8.07,Super Charger,DR0047,105676,6,41.4,18,18,15,0.37,80.55,2094.3,73.11,89.7,92,3071.68,None,2023-01-04 17:00:00,Wednesday,January
USR0048,driver048@fleetev.in,Driver,Active,True,2022-12-19 20:00:00,MGR003,MGRKEY003328,manager03@fleetev.in,VH00048,IN50392808,MH61EV9977,Mahindra,Mahindra BE 6e,Crossover,2021,1980,Active,2024-02-20,59,73.2,82.5,23.1,366,1110,24,False,20,3320,74.7,88.2,9.970182,76.586128,77.8,0.36,244.6,260,280.7,78.8,Kochi,9.9312,76.2673,Surat,21.1702,72.8311,329.3,56,Urban,High,Clear,2,Not Charging,CS0442,0,0,11.19,Super Charger,DR0048,101019,14,47.4,4,18,6,0.49,82.26,2138.76,119.85,62.8,17,676.88,Battery Service,2023-01-04 20:00:00,Wednesday,January
USR0049,driver049@fleetev.in,Driver,Active,False,2022-12-27 22:00:00,MGR003,MGRKEY003328,manager03@fleetev.in,VH00049,IN97873101,MH51EV8618,Mahindra,Mahindra BE 6e,Crossover,2024,1980,Idle,2024-02-23,59,36.9,99.2,24.3,418.2,10,32,False,20,2462,32.5,98.4,21.168466,79.57422,126.6,-2.07,162.6,81,141.5,309.7,Nagpur,21.1458,79.0882,Pune,18.5204,73.8567,182.5,179,Urban,High,Clear,1,Fast Charging,CS0420,11,13.23,11.61,DC Fast Charger,DR0049,87021,17,97.4,19,17,6,0.74,94.15,2447.9,120.32,86.5,216,594.88,Tire Check,2023-01-04 22:00:00,Wednesday,January
USR0050,driver050@fleetev.in,Driver,Active,True,2022-12-10 23:00:00,MGR003,MGRKEY003328,manager03@fleetev.in,VH00050,IN32775593,MH94EV2389,BMW,BMW i4,Sedan,2019,2050,Active,2024-03-16,83.9,44.4,97.6,30,346.7,530,55,False,20,7702,68.2,93.9,21.317971,72.842527,9.9,2.33,298.6,108,242.1,371.5,Surat,21.1702,72.8311,Lucknow,26.8467,80.9462,90.4,107,Urban,Medium,Foggy,0,Not Charging,CS0014,0,0,20.19,DC Fast Charger,DR0050,54444,10,71.9,17,13,2,0.63,148.52,3861.52,188.12,95.5,139,1170.64,None,2023-01-04 23:00:00,Wednesday,January
USR0051,driver051@fleetev.in,Driver,Inactive,False,2022-12-14 00:00:00,MGR003,MGRKEY003328,manager03@fleetev.in,VH00051,IN29777514,MH13EV1757,MG,MG ZS EV,SUV,2023,1620,Active,2023-10-02,50.3,30.3,75.2,29.4,417.5,785,14,True,20,6412,80.9,89.9,18.592558,73.638697,102,-1.93,247.3,260,99.1,93,Pune,18.5204,73.8567,Nagpur,21.1458,79.0882,142.8,91,Highway,Low,Cloudy,3,Charging,CS0485,99,109.61,36.88,Super Charger,DR0051,79321,15,75.5,8,0,4,1.59,279.21,7259.46,393.21,78.4,136,422.92,Tire Check,2023-01-05 00:00:00,Thursday,January
USR0052,driver052@fleetev.in,Driver,Active,False,2022-12-20 04:00:00,MGR003,MGRKEY003328,manager03@fleetev.in,VH00052,IN87265240,MH34EV7291,Volvo,Volvo XC40 Recharge,SUV,2020,2040,Active,2023-12-18,78,80,92,30.5,376.6,908,46,False,20,6541,55.8,91.2,10.378655,76.173815,133.4,0.21,216.9,127,405.6,187.3,Kochi,9.9312,76.2673,Delhi,28.6139,77.209,163.2,29,Highway,High,Clear,0,Not Charging,CS0374,0,0,8.39,AC Level 1,DR0052,38970,1,84.6,17,15,0,0.46,72.96,1896.96,99.77,75.4,69,3837.25,None,2023-01-05 04:00:00,Thursday,January
USR0053,driver053@fleetev.in,Driver,Inactive,True,2022-12-21 08:00:00,MGR003,MGRKEY003328,manager03@fleetev.in,VH00053,IN39372360,MH32EV9486,BYD,BYD Seal,Sedan,2023,1885,Active,2024-03-31,82.5,71.7,91.9,33.3,350,38,25,False,20,7461,75.7,88.1,19.024652,72.546232,59.5,0.34,106.8,280,384.5,357.8,Mumbai,19.076,72.8777,Surat,21.1702,72.8311,465.8,103,Urban,Low,Clear,3,Charging,CS0430,34,56.89,70.82,Super Charger,DR0053,84829,4,62.7,11,3,10,7.73,566.49,14728.74,825.56,77,60,2320.52,None,2023-01-05 08:00:00,Thursday,January
USR0054,driver054@fleetev.in,Driver,Active,True,2022-12-24 08:00:00,MGR003,MGRKEY003328,manager03@fleetev.in,VH00054,IN72363359,MH95EV9702,Tata,Tata Tigor EV,Sedan,2022,1255,Charging,2024-12-17,26,36.4,80.3,38.5,385.5,455,40,False,20,7611,81.3,95.1,19.036354,72.676051,115.6,-4.65,141.6,259,61.5,75.9,Mumbai,19.076,72.8777,Surat,21.1702,72.8311,62.5,112,Rural,High,Cloudy,0,Not Charging,CS0182,0,0,11.22,AC Level 2,DR0054,96810,14,71.7,4,13,3,0.92,78.85,2050.1,130.27,88.5,128,1808.76,None,2023-01-05 08:00:00,Thursday,January
USR0055,driver055@fleetev.in,Driver,Active,True,2022-12-11 08:00:00,MGR003,MGRKEY003328,manager03@fleetev.in,VH00055,IN31361812,MH70EV8373,BYD,BYD Atto 3,SUV,2024,1750,Active,2024-04-28,60.5,43.7,84.1,42.3,382.9,561,14,False,20,3592,66.1,92.8,17.01868,78.407756,19.6,2.47,6.7,111,171.9,99.8,Hyderabad,17.385,78.4867,Mumbai,19.076,72.8777,172.3,132,Highway,Low,Cloudy,3,Charging,CS0492,170,420.07,8.23,Super Charger,DR0055,88517,17,88,4,10,12,12.29,88.01,2288.26,82.34,92.2,199,1051.34,Battery Service,2023-01-05 08:00:00,Thursday,January
USR0056,driver056@fleetev.in,Driver,Inactive,True,2022-12-24 11:00:00,MGR003,MGRKEY003328,manager03@fleetev.in,VH00056,IN42111036,MH45EV8206,Volvo,Volvo XC40 Recharge,SUV,2020,2040,Active,2024-04-23,78,11.9,78.9,32.5,401.4,494,7,True,20,5556,75.6,92.7,23.007647,77.065096,83.6,-4.92,146.7,154,60.3,268.7,Bhopal,23.2599,77.4126,Kolkata,22.5726,88.3639,260.5,231,Urban,Medium,Clear,3,Fully Charged,CS0135,179,218.47,57.97,AC Level 2,DR0056,66904,11,82.4,3,16,5,3.46,604.02,15704.52,507.58,81.4,76,1835.07,Motor Check,2023-01-05 11:00:00,Thursday,January
USR0057,driver057@fleetev.in,Driver,Active,False,2022-12-25 11:00:00,MGR003,MGRKEY003328,manager03@fleetev.in,VH00057,IN20814950,MH27EV3471,Mahindra,Mahindra XEV 9e,SUV,2024,2100,Charging,2023-12-23,79,13.5,99.8,43.2,374.1,418,12,True,20,7080,32.8,92.5,19.003073,72.429355,42.9,1.33,73.3,182,69.3,241.7,Mumbai,19.076,72.8777,Jaipur,26.9124,75.7873,63.9,192,Rural,Medium,Rainy,0,Not Charging,CS0215,0,0,63.85,AC Level 2,DR0057,33418,7,40,10,6,9,8.61,678.98,17653.48,631.11,55,94,2018.1,Brake Inspection,2023-01-05 11:00:00,Thursday,January
USR0058,driver058@fleetev.in,Driver,Active,False,2022-12-23 12:00:00,MGR003,MGRKEY003328,manager03@fleetev.in,VH00058,IN64707061,MH52EV9890,BYD,BYD Seal,Sedan,2019,1885,Active,2024-02-16,82.5,40.1,77.8,36.7,394.6,276,43,True,20,2953,70.8,92,22.959794,87.994385,109,0.29,114.6,151,215,144.5,Kolkata,22.5726,88.3639,Delhi,28.6139,77.209,373.9,236,Highway,Low,Hot,0,Charging,CS0336,48,54.14,34.21,AC Level 1,DR0058,76049,14,96.5,19,10,9,3.25,374.89,9747.14,372.45,60.1,78,350.49,Motor Check,2023-01-05 12:00:00,Thursday,January
USR0059,driver059@fleetev.in,Driver,Active,True,2022-12-14 12:00:00,MGR003,MGRKEY003328,manager03@fleetev.in,VH00059,IN12621534,MH83EV7232,Mahindra,Mahindra BE 6e,Crossover,2021,1980,Active,2024-05-20,59,59.5,81.3,41.9,408.3,1157,45,False,20,7331,50.1,94.9,26.434275,75.886454,16.4,-0.64,147.4,278,228.2,469.1,Jaipur,26.9124,75.7873,Bhopal,23.2599,77.4126,351.4,154,Urban,Medium,Clear,0,Charging,CS0032,177,198.83,43.62,Super Charger,DR0059,79921,13,49.9,16,12,12,2.84,352.71,9170.46,418.62,59.2,81,4575.18,Software Update,2023-01-05 12:00:00,Thursday,January
USR0060,driver060@fleetev.in,Driver,Active,True,2022-12-10 12:00:00,MGR003,MGRKEY003328,manager03@fleetev.in,VH00060,IN83300637,MH87EV4613,Mahindra,Mahindra XEV 9e,SUV,2021,2100,Under Maintenance,2024-10-08,79,10.8,98.2,32.8,380.3,1085,34,True,20,2485,76.9,91.3,18.724139,73.261302,37.6,-3.81,71.1,283,55.5,157.2,Mumbai,19.076,72.8777,Lucknow,26.8467,80.9462,464.4,220,Rural,Low,Cloudy,2,Charging,CS0108,136,135.66,46.82,DC Fast Charger,DR0060,28804,16,45,17,8,4,6.34,442.26,11498.76,450.77,66.2,29,5007.64,Battery Service,2023-01-05 12:00:00,Thursday,January
USR0061,driver061@fleetev.in,Driver,Active,False,2022-12-30 12:00:00,MGR004,MGRKEY004792,manager04@fleetev.in,VH00061,IN55114543,MH95EV7624,BYD,BYD Seal,Sedan,2020,1885,Active,2023-08-16,82.5,42,93.3,27,360.5,42,69,False,20,5384,83.8,96.6,17.51123,78.591042,109.3,-3.94,225,205,225.2,475.5,Hyderabad,17.385,78.4867,Kochi,9.9312,76.2673,111,78,Mixed,Low,Rainy,1,Charging,CS0105,148,276.86,64.01,Super Charger,DR0061,102580,13,66.8,13,11,4,3.3,472.06,12273.56,742.5,59.1,94,6524.78,Motor Check,2023-01-05 12:00:00,Thursday,January
USR0062,driver062@fleetev.in,Driver,Active,False,2023-01-02 14:00:00,MGR004,MGRKEY004792,manager04@fleetev.in,VH00062,IN98986321,MH13EV2375,Mahindra,Mahindra BE 6e,Crossover,2020,1980,Active,2024-11-03,59,61.3,98.6,24.5,362.6,645,21,False,20,7251,39.8,92.3,26.446934,80.972979,85.1,-4.31,26.3,135,235.1,254.8,Lucknow,26.8467,80.9462,Kolkata,22.5726,88.3639,366.1,106,Highway,High,Clear,1,Charging,CS0197,5,4.94,2.69,AC Level 1,DR0062,31590,6,54.9,2,8,4,1.2,25.28,657.28,31.56,89.6,4,7660.94,None,2023-01-05 14:00:00,Thursday,January
USR0063,driver063@fleetev.in,Driver,Active,True,2022-12-21 20:00:00,MGR004,MGRKEY004792,manager04@fleetev.in,VH00063,IN60882459,MH51EV4467,Hyundai,Hyundai Kona EV,SUV,2021,1535,Under Maintenance,2024-08-11,39.2,58.8,95.5,41.3,346.8,295,62,False,20,6223,61,92.9,17.428613,78.007908,22.8,-1.68,50.6,38,149.8,294.6,Hyderabad,17.385,78.4867,Lucknow,26.8467,80.9462,31.8,236,Rural,Low,Hot,0,Not Charging,CS0429,0,0,2.04,AC Level 2,DR0063,80255,9,53.6,12,4,11,0.43,16.12,419.12,21.76,93.9,196,5494.13,Battery Service,2023-01-05 20:00:00,Thursday,January
USR0064,driver064@fleetev.in,Driver,Active,True,2022-12-10 21:00:00,MGR004,MGRKEY004792,manager04@fleetev.in,VH00064,IN20993268,MH70EV1317,Hyundai,Hyundai Kona EV,SUV,2021,1535,Under Maintenance,2024-03-05,39.2,25.3,77.8,22.5,416.5,741,10,True,20,5043,48.4,92,27.012011,75.966733,129.5,-4.15,17.8,87,64.5,130.1,Jaipur,26.9124,75.7873,Pune,18.5204,73.8567,83.6,99,Rural,High,Rainy,2,Fully Charged,CS0449,26,32.78,18.62,DC Fast Charger,DR0064,110426,3,88.6,2,0,4,11.62,141.26,3672.76,206.84,57.4,228,5770.75,Brake Inspection,2023-01-05 21:00:00,Thursday,January
USR0065,driver065@fleetev.in,Driver,Active,True,2022-12-06 22:00:00,MGR004,MGRKEY004792,manager04@fleetev.in,VH00065,IN14164775,MH41EV4266,Tata,Tata Nexon EV,SUV,2020,1570,Active,2023-11-26,30.2,16.1,89.4,44,362.3,195,42,True,20,1044,40,92.2,26.484921,81.39023,44.7,-0.76,209.6,221,31.6,320.8,Lucknow,26.8467,80.9462,Pune,18.5204,73.8567,461.6,137,Mixed,Medium,Hot,3,Not Charging,CS0276,0,0,15.41,AC Level 2,DR0065,112747,16,45,13,16,7,0.79,122.37,3181.62,165.58,50.1,8,2899.19,Brake Inspection,2023-01-05 22:00:00,Thursday,January
USR0066,driver066@fleetev.in,Driver,Active,True,2023-01-01 22:00:00,MGR004,MGRKEY004792,manager04@fleetev.in,VH00066,IN85694715,MH37EV8619,Tata,Tata Tiago EV,Hatchback,2020,1205,Active,2023-11-14,24,22,77.8,42.8,368.9,295,38,True,20,3771,37.9,97.4,13.433652,77.798563,136.1,4.13,76.5,124,34.3,75.1,Bangalore,12.9716,77.5946,Delhi,28.6139,77.209,195,105,Highway,High,Foggy,3,Not Charging,CS0028,0,0,14.99,AC Level 1,DR0066,65768,6,90.2,5,0,4,1.85,109.67,2851.42,141.53,53.9,291,6648.54,Brake Inspection,2023-01-05 22:00:00,Thursday,January
USR0067,driver067@fleetev.in,Driver,Active,False,2023-01-01 00:00:00,MGR004,MGRKEY004792,manager04@fleetev.in,VH00067,IN87669750,MH13EV6111,Tata,Tata Tiago EV,Hatchback,2022,1205,Active,2024-02-08,24,78.9,86.7,23.5,382.2,623,61,False,20,3371,69.7,92.9,19.327133,72.880995,90.3,-4.87,37.8,40,123.1,446.5,Mumbai,19.076,72.8777,Surat,21.1702,72.8311,15.3,151,Mixed,High,Foggy,3,Charging,CS0365,66,155.93,11.84,AC Level 2,DR0067,102607,3,95.9,8,2,12,3.73,88.81,2309.06,140.99,60.6,316,447.97,Brake Inspection,2023-01-06 00:00:00,Friday,January
USR0068,driver068@fleetev.in,Driver,Active,True,2022-12-12 00:00:00,MGR004,MGRKEY004792,manager04@fleetev.in,VH00068,IN94187049,MH41EV2669,BMW,BMW i4,Sedan,2024,2050,Active,2023-11-20,83.9,84,99.4,35.1,346.2,969,62,False,20,2565,65.9,92.5,28.191709,77.31219,53.3,-4.45,114.6,227,458.1,137.6,Delhi,28.6139,77.209,Delhi,28.6139,77.209,424.8,51,Highway,Low,Rainy,2,Not Charging,CS0278,0,0,17.58,AC Level 1,DR0068,30383,19,51.3,6,20,1,1.37,129.04,3355.04,157,78.5,22,4509.91,None,2023-01-06 00:00:00,Friday,January
USR0069,driver069@fleetev.in,Driver,Active,True,2022-12-07 01:00:00,MGR004,MGRKEY004792,manager04@fleetev.in,VH00069,IN81503856,MH64EV7071,Kia,Kia EV6,Crossover,2019,1960,Idle,2024-09-22,77.4,53.5,76.2,22.3,364.7,740,37,True,20,7853,51.9,90.1,30.736878,76.781577,105.3,2.26,292.3,59,269.2,199.1,Chandigarh,30.7333,76.7794,Nagpur,21.1458,79.0882,389.8,132,Highway,High,Foggy,1,Not Charging,CS0301,0,0,4.53,AC Level 2,DR0069,38833,16,80.9,2,20,2,0.18,35.91,933.66,52.61,60.8,348,5233.76,Motor Check,2023-01-06 01:00:00,Friday,January
USR0070,driver070@fleetev.in,Driver,Suspended,False,2022-12-29 08:00:00,MGR004,MGRKEY004792,manager04@fleetev.in,VH00070,IN58612055,MH91EV8532,BYD,BYD Seal,Sedan,2020,1885,Idle,2024-04-21,82.5,55.1,99.8,35.2,381.9,709,58,False,20,6433,37.2,91.2,20.745198,72.483501,87.3,4.4,16.8,208,295.5,157.6,Surat,21.1702,72.8311,Surat,21.1702,72.8311,317.6,46,Mixed,Low,Clear,3,Not Charging,CS0393,0,0,41.53,AC Level 1,DR0070,95539,20,45.6,10,5,9,21.37,337.24,8768.24,359.02,68.2,45,569.07,Brake Inspection,2023-01-06 08:00:00,Friday,January
USR0071,driver071@fleetev.in,Driver,Active,True,2022-12-25 10:00:00,MGR004,MGRKEY004792,manager04@fleetev.in,VH00071,IN72394301,MH65EV5397,BYD,BYD Atto 3,SUV,2019,1750,Active,2024-04-30,60.5,98.8,99.5,39.1,375.4,297,16,False,20,7960,61.3,88.4,27.037032,75.600945,120.3,-0.99,257.8,76,388.5,248.4,Jaipur,26.9124,75.7873,Kochi,9.9312,76.2673,50.9,77,Mixed,High,Foggy,1,Charging,CS0450,174,151.82,53.27,AC Level 1,DR0071,56963,15,82,17,0,4,2.36,434.82,11305.32,608.41,57.9,204,6830.63,Motor Check,2023-01-06 10:00:00,Friday,January
USR0072,driver072@fleetev.in,Driver,Active,True,2022-12-10 12:00:00,MGR004,MGRKEY004792,manager04@fleetev.in,VH00072,IN86483924,MH88EV7209,BYD,BYD Atto 3,SUV,2022,1750,Charging,2024-06-16,60.5,88.7,91.7,28.7,377.5,1105,60,False,20,893,34.7,96,28.456324,77.313369,128.4,4.22,231.6,112,348.8,230.7,Delhi,28.6139,77.209,Pune,18.5204,73.8567,114.2,126,Mixed,Low,Rainy,2,Fully Charged,CS0020,139,148,26.65,AC Level 2,DR0072,88904,6,74.1,19,12,1,1.35,225.09,5852.34,312.66,71.5,242,1707.37,Motor Check,2023-01-06 12:00:00,Friday,January
USR0073,driver073@fleetev.in,Driver,Active,True,2022-12-27 13:00:00,MGR004,MGRKEY004792,manager04@fleetev.in,VH00073,IN57623800,MH43EV6576,MG,MG ZS EV,SUV,2023,1620,Charging,2023-07-30,50.3,12.1,94,30.6,360.2,370,11,True,20,1161,33.8,92.5,30.417378,76.333142,41.8,2.12,262,278,39.6,146.3,Chandigarh,30.7333,76.7794,Hyderabad,17.385,78.4867,448.5,52,Mixed,Medium,Rainy,3,Fast Charging,CS0102,89,213.72,22.84,AC Level 2,DR0073,50042,17,61.3,18,12,0,0.89,241.54,6280.04,233.18,59.9,341,4627.91,Motor Check,2023-01-06 13:00:00,Friday,January
USR0074,driver074@fleetev.in,Driver,Active,True,2022-12-26 14:00:00,MGR004,MGRKEY004792,manager04@fleetev.in,VH00074,IN42394260,MH62EV9004,Tata,Tata Tiago EV,Hatchback,2024,1205,Active,2024-11-18,24,69.8,95.6,38.4,406,658,2,False,20,1232,79.3,98.3,21.634039,79.531524,69.9,-1.84,238.6,218,108.9,168.3,Nagpur,21.1458,79.0882,Mumbai,19.076,72.8777,430.1,34,Mixed,High,Hot,1,Not Charging,CS0019,0,0,21.19,Super Charger,DR0074,83743,16,76.1,6,11,6,1.05,230.7,5998.2,250.53,78.8,7,2962.05,None,2023-01-06 14:00:00,Friday,January
USR0075,driver075@fleetev.in,Driver,Active,True,2022-12-17 16:00:00,MGR004,MGRKEY004792,manager04@fleetev.in,VH00075,IN22489409,MH47EV4630,Tata,Tata Nexon EV,SUV,2021,1570,Idle,2024-07-31,30.2,11.5,97.4,32.6,409.4,1032,59,True,20,3391,52.6,91.9,22.895621,72.624154,75.9,0.23,230.7,68,22.6,466.9,Ahmedabad,23.0225,72.5714,Kolkata,22.5726,88.3639,89.7,226,Mixed,Medium,Rainy,0,Fast Charging,CS0338,176,344.34,17.97,AC Level 1,DR0075,97544,16,88.4,3,2,0,0.82,155.35,4039.1,189.17,74.8,319,7417.83,Battery Service,2023-01-06 16:00:00,Friday,January
USR0076,driver076@fleetev.in,Driver,Active,False,2022-12-11 16:00:00,MGR004,MGRKEY004792,manager04@fleetev.in,VH00076,IN56138336,MH64EV6419,Mahindra,Mahindra XEV 9e,SUV,2021,2100,Out of Service,2024-05-28,79,50,89.5,20.8,363.2,871,28,False,20,1825,72.7,94.1,30.646235,77.099818,16,3.56,285.4,189,256.8,485.4,Chandigarh,30.7333,76.7794,Ahmedabad,23.0225,72.5714,354.9,210,Mixed,Low,Rainy,2,Not Charging,CS0115,0,0,20.49,DC Fast Charger,DR0076,55217,9,90.3,13,7,0,0.83,177.41,4612.66,236.88,50.8,78,6324.08,Software Update,2023-01-06 16:00:00,Friday,January
USR0077,driver077@fleetev.in,Driver,Active,True,2022-12-15 17:00:00,MGR004,MGRKEY004792,manager04@fleetev.in,VH00077,IN35848226,MH50EV2958,Tata,Tata Tiago EV,Hatchback,2020,1205,Active,2024-02-26,24,76.7,82.9,24.3,385.8,890,31,False,20,4552,83.5,90.1,27.324056,80.619917,90.2,3.29,241.4,229,119.7,108,Lucknow,26.8467,80.9462,Kolkata,22.5726,88.3639,453,35,Urban,Medium,Cloudy,2,Fast Charging,CS0364,32,53.03,14.38,Super Charger,DR0077,61241,16,90.2,5,10,6,0.5,102.13,2655.38,120.7,50.6,303,1224.39,Software Update,2023-01-06 17:00:00,Friday,January
USR0078,driver078@fleetev.in,Driver,Active,True,2022-12-08 18:00:00,MGR004,MGRKEY004792,manager04@fleetev.in,VH00078,IN89133014,MH77EV5636,BMW,BMW i4,Sedan,2021,2050,Active,2024-03-08,83.9,58.9,99.3,34.3,342,277,59,False,20,5197,64.7,91.9,21.452897,78.966307,33.6,3.98,92.6,284,321.2,428.2,Nagpur,21.1458,79.0882,Bhopal,23.2599,77.4126,137.6,46,Highway,Medium,Clear,0,Fully Charged,CS0322,5,9.43,44.59,AC Level 1,DR0078,48519,12,67.5,19,3,3,4.13,358.86,9330.36,382.44,59,39,3953.96,Tire Check,2023-01-06 18:00:00,Friday,January
